CO2 Concentration,Predicted_GPP,T
392.8023434343434,1359.8384869444271,5.319
393.2471111111111,1365.823165462936,5.319
393.69187878787875,1371.8078439814453,5.319
394.13664646464645,1377.792522499955,5.319
394.58141414141414,1383.7772010184651,5.319
395.0261818181818,1389.7618795369738,5.319
395.4709494949495,1395.7465580554835,5.319
395.9157171717172,1401.7312365739933,5.319
396.3604848484848,1407.715915092502,5.319
396.8052525252525,1413.700593611012,5.319
397.2500202020202,1419.6852721295218,5.319
397.69478787878785,1425.669950648031,5.319
398.13955555555555,1431.65462916654,5.319
398.5843232323232,1437.6393076850493,5.319
399.0290909090909,1443.623986203559,5.319
399.4738585858586,1449.6086647220693,5.319
399.9186262626263,1455.5933432405782,5.319
400.3633939393939,1461.5780217590875,5.319
400.8081616161616,1467.5627002775973,5.319
401.25292929292925,1473.5473787961057,5.319
401.69769696969695,1479.5320573146155,5.319
402.14246464646465,1485.5167358331257,5.319
402.5872323232323,1491.5014143516341,5.319
403.032,1497.486092870144,5.319
