CO2 Concentration,Predicted_GPP,T
391.6928181818182,4050.7861926596215,9.585
392.8248282828283,4070.9729910923043,9.585
393.9568383838384,4091.159789524985,9.585
395.0888484848485,4111.346587957667,9.585
396.2208585858586,4131.533386390348,9.585
397.3528686868687,4151.72018482303,9.585
398.4848787878788,4171.906983255711,9.585
399.61688888888887,4192.093781688392,9.585
400.748898989899,4212.280580121074,9.585
401.8809090909091,4232.467378553756,9.585
403.0129191919192,4252.654176986437,9.585
404.1449292929293,4272.840975419119,9.585
405.2769393939394,4293.0277738518,9.585
406.4089494949495,4313.214572284482,9.585
407.54095959595963,4333.401370717163,9.585
408.67296969696974,4353.588169149846,9.585
409.8049797979798,4373.774967582527,9.585
410.9369898989899,4393.961766015208,9.585
412.069,4414.14856444789,9.585
